schema_name_source,schema_name,column_name_source,column_name,group,description,delete,disposition,column_type,source,version_added,is_redcap_calculation,date_shift
dyspnea_index_di_schema,dyspnea_index,di_breathing_worse_stress,di_breathing_worse_stress,questionnaire,My breathing gets worse with stress.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_effort_breathe,di_effort_breathe,questionnaire,It takes more effort to breathe than it used to.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_exercise,di_exercise,questionnaire,My shortness of breath gets worse with exercise or physical activity.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_restrict_personal_social_life,di_restrict_personal_social_life,questionnaire,My breathing problem causes me to restrict my personal and social life.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_sound_breathing_in,di_sound_breathing_in,questionnaire,I make sound/noise breathing in.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_strain,di_strain,questionnaire,I have to strain to breathe.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_tightness_throat,di_tightness_throat,questionnaire,I feel tightness in my throat when I am having my breathing problem.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,di_weather_changes,di_weather_changes,questionnaire,Changes in the weather affect my breathing problem.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_completed_at,dyspnea_index_completed_at,questionnaire,Questionnaire Completed At,YES,internal,VARIABLE,redcap,v4,NO,YES
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_duration,dyspnea_index_duration,questionnaire,Questionnaire Duration (seconds),NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_language,dyspnea_index_language,questionnaire,Dyspnea Index (DI) - Language,NO,release,VARIABLE,redcap,v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_origin,dyspnea_index_origin,questionnaire,Dyspnea Index (DI) - origin,NO,release,VARIABLE,redcap,v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_session_id,dyspnea_index_session_id,questionnaire,Session ID,NO,release,VARIABLE,redcap,pre-v4,NO,NO
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_started_at,dyspnea_index_started_at,questionnaire,Questionnaire Started At,YES,internal,VARIABLE,redcap,v4,NO,YES
dyspnea_index_di_schema,dyspnea_index,dyspnea_index_via,dyspnea_index_via,questionnaire,Dyspnea Index (DI) - via,NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_add_adhd,self_reported_add_adhd,enrollment,Attention-Deficit / Hyperactivity Disorder (ADHD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_airway_stenosis,self_reported_airway_stenosis,enrollment,Airway Stenosis (for example: bilateral vocal fold paralysis; laryngeal stenosis),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_alcohol_subst_abuse,self_reported_alcohol_subst_abuse,enrollment,Alcohol or Substance Use Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_als,self_reported_als,enrollment,Amyotrophic Lateral Sclerosis (ALS),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_alz_dementia_mci,self_reported_alz_dementia_mci,enrollment,"Alzheimer's, Dementia, or Mild Cognitive Impairment",YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_any_cognitive_challeges,ef_any_cognitive_challeges,enrollment,"This application requires you to read text, answer questions, and follow directions. Do you have any cognitive challenges, including difficulty reading, that we can assist with?",NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_any_hearing_related_req,ef_any_hearing_related_req,enrollment,This application may present some sound files for you to listen to. Do you have any hearing-related requirements we can assist with?,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_any_physical_challenges,ef_any_physical_challenges,enrollment,This application requires you to navigate through the questions using a touch screen. Do you have any physical challenges we can accommodate?,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_any_vision_related_req,ef_any_vision_related_req,enrollment,This application requires you to read text to answer questions. Do you have any vision-related requirements we can assist with?,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_asd,self_reported_asd,enrollment,Autism Spectrum Disorder (ASD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_asthma,self_reported_asthma,enrollment,Asthma,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_autism,self_reported_autism,enrollment,Autism Spectrum Disorder (ASD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_benign_cord_lesion,self_reported_benign_cord_lesion,enrollment,"Lesions of the vocal cord (nodule, polyp, cyst)",YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_bipolar,self_reported_bipolar,enrollment,Bipolar Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_bpd,self_reported_bpd,enrollment,Borderline Personality Disorder (BPD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_chronic_cough,self_reported_chronic_cough,enrollment,Chronic Cough,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_cognitive_a11y_options,ef_cognitive_a11y_options,enrollment,"Yes, I would like to use some of the accessibility features of the app",NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_completed_at,ef_completed_at,enrollment,Enrollment Form Completed At,YES,internal,VARIABLE,redcap,v4,NO,YES
enrollment_form_schema,enrollment_form,ef_completed_by,ef_completed_by,enrollment,Check all that apply,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_cond_prompt,ef_cond_prompt,enrollment,(Check all that apply if you currently have the condition),YES,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_contact_info_stored,ef_contact_info_stored,,[DEPRECATED] I want my contact information to be kept in a repository for this study which can be used to contact me to ask me to enroll in further studies or return important results. My information will not be shared with third parties.,YES,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_copd,self_reported_copd,enrollment,COPD,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_depression,self_reported_depression,enrollment,Depression or Major Depressive Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_dob,ef_dob,enrollment,What is your date of birth?,YES,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_duration,ef_duration,enrollment,Enrollment Form Duration (seconds),NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_ed,self_reported_ed,enrollment,Eating Disorder (ED),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_eligible_studies,ef_eligible_studies,enrollment,Eligible Studies,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_email,ef_email,enrollment,Email,NO,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_enrollment,ef_enrollment,enrollment,"Please review your answers reading all the way through the bottom and select an option. If you have any questions, you can still proceed with enrollment and ask or make changes at a later time.",NO,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_enrollment_institution,ef_enrollment_institution,enrollment,Enrollment Institution,NO,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_enrollment_origin,ef_enrollment_origin,enrollment,Enrollment Origin,NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_enrollment_via,ef_enrollment_via,enrollment,Enrollment via,NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_first_name,ef_first_name,enrollment,First Name,NO,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_fluent_language_other,ef_fluent_language_other,enrollment,"If you speak any other languages fluently, please specify:",NO,review,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_fluent_languages,ef_fluent_languages,enrollment,Do you speak any additional language(s) fluently (similar to a native speaker)?,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_gad,self_reported_gad,enrollment,Anxiety Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_glottic_insufficiency,self_reported_glottic_insufficiency,enrollment,Glottic Insufficiency / Presbyphonia,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_hearing_a11y_options,ef_hearing_a11y_options,enrollment,"Yes, I would like to use some of the accessibility features of the app",NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_huntingtons,self_reported_huntingtons,enrollment,Huntington's Disease,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_insomnia,self_reported_insomnia,enrollment,Insomnia / Sleep Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_is_control_participant,ef_is_control_participant,enrollment,Is Control Participant?,NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_laryng_cancer,self_reported_laryng_cancer,enrollment,Laryngeal Cancer,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_laryngitis,self_reported_laryngitis,enrollment,Laryngitis,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_last_name,ef_last_name,enrollment,Last Name,NO,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_learn_about_this_study,ef_learn_about_this_study,enrollment,How did you learn about this study?,NO,release,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_learn_about_this_study_event,ef_learn_about_this_study_event,enrollment,"If ""At an event"", please specify:",NO,review,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_learn_about_this_study_other,ef_learn_about_this_study_other,enrollment,"If ""Other"", please specify:",NO,review,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_mtd,self_reported_mtd,enrollment,Muscle Tension Dysphonia (MTD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_ocd,self_reported_ocd,enrollment,Obsessive-Compulsive Disorder (OCD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_osa,self_reported_osa,enrollment,Obstructive Sleep Apnea (OSA),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_other_psych,self_reported_other_psych,enrollment,Other Psychiatric Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_other_reason_decline,ef_other_reason_decline,enrollment,"If ""Other"" reason for declining enrollment, please specify:",NO,drop,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_panic,self_reported_panic,enrollment,Panic Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_parkinsons,self_reported_parkinsons,enrollment,Parkinson's disease,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_participant_study_id,ef_participant_study_id,enrollment,Participant Study ID,NO,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_phone_number,ef_phone_number,enrollment,Phone Number,NO,drop,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_physical_a11y_options,ef_physical_a11y_options,enrollment,"Yes, I would like to use some of the accessibility features of the app",NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_primary_language,ef_primary_language,enrollment,What is your primary language?,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_primary_language_other,ef_primary_language_other,enrollment,"If primary language is ""other"", please specify:",NO,review,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_ptsd,self_reported_ptsd,enrollment,Post-Traumatic Stress Disorder (PTSD),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_reason_decline_enroll,ef_reason_decline_enroll,enrollment,Please select a reason for declining,NO,drop,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_remote_collection_agreement_terms,ef_remote_collection_agreement_terms,enrollment,I acknowledge that:,NO,internal,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment_form,ef_researcher_email,ef_researcher_email,enrollment,Researcher Email,YES,drop,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_rrp,self_reported_rrp,enrollment,Recurrent Laryngeal Papilloma (RRP),YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_schizophrenia,self_reported_schizophrenia,enrollment,Schizophrenia,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_select_language,ef_select_language,enrollment,Select a language,NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_soc_anx_dis,self_reported_soc_anx_dis,enrollment,Social Anxiety Disorder,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_spas_dys,self_reported_spas_dys,enrollment,Spasmodic Dysphonia / Laryngeal Tremor,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment,ef_speech_delay,self_reported_speech_delay,enrollment,Speech Delay,YES,internal,VARIABLE,redcap,v4,NO,NO
enrollment_form_schema,enrollment_form,ef_started_at,ef_started_at,enrollment,Enrollment Form Started At,YES,internal,VARIABLE,redcap,v4,NO,YES
enrollment_form_schema,enrollment_form,ef_vision_a11y_options,ef_vision_a11y_options,enrollment,"Yes, I would like to use some of the accessibility features of the app",NO,release,VARIABLE,redcap,pre-v4,NO,NO
enrollment_form_schema,enrollment,ef_voc_fold_paralysis,self_reported_unilateral_vocal_fold_paralysis,enrollment,Unilateral Vocal Fold Paralysis,YES,internal,VARIABLE,redcap,v4,NO,NO
gad7_anxiety_schema,gad7_anxiety,afraid_of_things,afraid_of_things,questionnaire,"Feeling afraid, as if something awful might happen.",NO,release,VARIABLE,redcap,pre-v4,NO,NO
gad7_anxiety_schema,gad7_anxiety,cant_control_worry,cant_control_worry,questionnaire,Not being able to stop or control worrying.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
gad7_anxiety_schema,gad7_anxiety,easily_agitated,easily_agitated,questionnaire,Becoming easily annoyed or irritable.,NO,release,VARIABLE,redcap,pre-v4,NO,NO
gad7_anxiety_schema,gad7_anxiety,gad_7_completed_at,gad_7_completed_at,questionnaire,Questionnaire Completed At,YES,internal,VARIABLE,redcap,v4,NO,YES
